16 : token_ratio--0.1071  byte_ratio--0.0847
41 : token_ratio--0.1667  byte_ratio--0.1309
42 : token_ratio--0.1667  byte_ratio--0.1015
48 : token_ratio--0.1875  byte_ratio--0.0911
61 : token_ratio--0.1200  byte_ratio--0.0996
67 : token_ratio--0.2308  byte_ratio--0.1610
72 : token_ratio--0.2500  byte_ratio--0.1177
79 : token_ratio--0.2500  byte_ratio--0.1423
86 : token_ratio--0.3333  byte_ratio--0.1982
89 : token_ratio--0.6000  byte_ratio--0.3111
93 : token_ratio--0.1765  byte_ratio--0.1064
