;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL9;SrcInBook.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '[' + b.id + '] InBook ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year + ' ' + b.publisher + ' ' + b.chapter.toString() and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;;;X;X;X;;;X;;;;;X;;;;;;;;X;X;;X;;;;;;;;;X;;;;X;;;;;;;;;;X;;X;;X;;X;;;;X;X;;;;X;;X;;X;;;;;;;;X;X;;X;;X;X;;X;;;;;;;;;X;;;;;;2.0;31.0;26.0;41.0;28.0;72.0;67.0;33.0;-0.3405456255879586;0.06060606060606061;0.43;0.06601731601731602;0.0714285714285714;-0.34255973503666903;0.002317497103128621;4.962706501319211E-7;0.0657951694959769;-0.3429248292162013;1.6176470588235294;0.02;0.16244688228121001;0.23651226158038147;0.0388377129200573;0.27388535031847133;0.07017543859649122;0.1350806451612903;
TitledEntry_Title_NoArticle;X;X;;X;;X;X;X;X;X;;X;;X;X;X;X;X;;X;X;;;X;X;X;;X;;;;;;X;;X;X;X;X;;X;;;X;;X;;X;X;X;X;X;X;;X;;X;;X;X;X;X;;X;;X;X;X;X;X;;X;;X;;X;X;X;;X;X;;X;X;;X;;;;;;;X;;X;;;;;X;3.0;30.0;56.0;11.0;59.0;41.0;67.0;33.0;-0.6208066339992462;0.05084745762711865;0.14;0.07087827426810478;0.05084745762711862;-0.7114470842332613;0.001658374792703151;5.357057718189835E-7;0.06798894136490048;-0.7121660948042349;2.1764705882352944;0.03;0.09229619518284361;1.2957540263543192;0.014268649036875214;0.07526881720430108;0.10465116279069768;0.09809663250366032;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;X;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;;;;;2.0;31.0;13.0;54.0;15.0;85.0;67.0;33.0;-0.15485564304461943;0.06060606060606061;0.56;0.09696969696969697;0.1333333333333333;-0.16924842226047046;0.0044742729306487695;9.925331729399727E-7;0.08989331499509895;-0.17570031993310986;1.8088235294117647;0.02;0.21975169979989223;0.11308365758754864;0.06432035404100862;0.3888888888888889;0.09090909090909091;0.23801065719360567;
Article_Title_Journal;X;X;X;X;;X;X;X;X;X;;X;;;X;X;X;X;;X;X;;;;X;X;;X;;;;;;X;;;X;X;X;X;X;;X;X;;X;X;;X;X;X;X;X;;X;X;X;;X;X;X;X;;X;;X;X;X;;X;;X;;X;X;X;X;X;X;X;X;;X;X;;X;;;;X;;;X;;X;;;;;X;3.0;30.0;59.0;8.0;62.0;38.0;67.0;33.0;-0.6457100591715976;0.04838709677419355;0.11;0.06964809384164222;0.048387096774193505;-0.764615721480184;0.0015760441292356187;5.084666476387147E-7;0.06632365324280728;-0.7650013913378908;2.1323529411764706;0.03;0.08151767467007176;1.7850287907869482;0.010515022331865978;0.0582010582010582;0.10112359550561797;0.0935754189944134;
Author;X;X;X;X;;X;X;X;X;X;;X;;X;X;X;X;X;;X;X;;;X;X;X;;X;;;;;;X;;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;;X;;X;X;X;X;X;X;X;X;;X;X;;X;;;;X;;;X;;X;;;X;;X;3.0;30.0;66.0;1.0;69.0;31.0;67.0;33.0;-0.7003188097768331;0.043478260869565216;0.04;0.06719367588932806;0.04347826086956519;-0.9089655172413793;0.0014124293785310734;4.545386364659076E-7;0.06286946134619315;-0.9090900527322359;2.0294117647058822;0.03;0.046976615383406015;9.583333333333334;0.0013794358902640797;0.02040816326530612;0.09375;0.0844892812105927;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;X;;;;;;;;;X;;;;;;0.0;33.0;13.0;54.0;13.0;87.0;67.0;33.0;-0.22928915018706575;0.0;0.54;0.0;0.0;-0.25673249551166966;0.0;0.0;0.0;-0.27128864626705673;-0.19117647058823528;0.0;0.0;0.10056258790436005;0.0;0.3698630136986301;0.0;0.0;
UntitledEntry;X;X;X;X;;;X;;X;X;;X;;;;X;X;X;;X;X;;;;X;;;;;;;;;;;X;X;X;X;;;;;;;X;X;;X;;;X;;;X;X;;;;;;;;;;;;X;X;X;;X;;X;X;X;X;X;X;X;X;;X;;;;;;;;;;X;;X;;;X;;X;2.0;31.0;39.0;28.0;41.0;59.0;67.0;33.0;-0.49126544524925436;0.04878048780487805;0.3;0.05469327420546933;0.04878048780487809;-0.4980561555075594;0.001563721657544957;3.308480031337923E-7;0.054372724782703684;-0.49855950656301323;1.4264705882352942;0.02;0.11931201913969419;0.4397923875432526;0.02421346503227309;0.17647058823529413;0.05714285714285714;0.09429978888106966;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;33.0;0.0;67.0;0.0;100.0;0.0;67.0;33.0;0.0;0.33;0.33;0.665;0.32999999999999996;0.0;0.029850746268656716;0.33;0.5744562646538028;0.0;32.01470588235294;0.33;0.33;0.0;0.0;0.19760479041916168;16.253731343283583;0.5;
TitledEntry_NoTitle_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;33.0;0.0;62.0;5.0;95.0;5.0;67.0;33.0;0.05053598774885146;0.3473684210526316;0.38;0.6736842105263158;0.34736842105263155;0.12285927029039465;0.03225806451612903;0.3473684210526316;0.5893796917545018;0.16100626228959244;32.088235294117645;0.33;0.4251020789929163;0.0;0.16099055290341857;0.2345679012345679;17.56451612903226;0.5193798449612403;
;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Pass;Fail;Pass;
