;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL7;SrcPhDThesis.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '[' + b.id + '] PhDThesis ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year + ' ' + b.school and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;;X;;;X;;X;;X;;X;X;;;;;;;;;;X;;;X;X;;;;;;X;;;;;X;;;;;;;;;;;;;;;;X;X;X;;X;;;;;X;;;;;;X;;X;;;;;;;;X;X;;;;X;X;;X;;;X;;;;;;;;X;;X;;0.0;31.0;26.0;43.0;26.0;74.0;69.0;31.0;-0.3943248532289628;0.0;0.43;0.0;0.0;-0.3967511690868816;0.0;0.0;0.0;-0.3973078223236898;-0.37142857142857144;0.0;0.0;0.21300211416490486;0.0;0.27388535031847133;0.0;0.0;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;31.0;0.0;64.0;5.0;95.0;5.0;69.0;31.0;0.046199701937406856;0.3263157894736842;0.36;0.6631578947368422;0.3263157894736842;0.11859219586840092;0.03125;0.3263157894736842;0.5712405705774793;0.15377279246014755;30.085714285714285;0.31;0.4043735709437744;0.0;0.15375753844334222;0.21951219512195122;15.015625;0.5187969924812029;
Article_NoTitle_Journal;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;X;X;;X;X;X;;;;;;;;;;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;0.0;31.0;11.0;58.0;11.0;89.0;69.0;31.0;-0.1938601478112564;0.0;0.58;0.0;0.0;-0.2187299550994227;0.0;0.0;0.0;-0.23564468075366596;-0.15714285714285714;0.0;0.0;0.0805384978743505;0.0;0.4084507042253521;0.0;0.0;
Article_Title_Journal;;X;;;X;X;X;;X;;X;X;;;X;X;;;;X;;X;;;X;X;;;;;;X;X;X;;;X;X;X;X;;X;X;X;;;X;;;;;X;X;X;X;X;X;X;X;;;X;;X;X;;X;X;;X;;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;;X;X;;;X;;;;X;;X;X;0.0;31.0;58.0;11.0;58.0;42.0;69.0;31.0;-0.6779788838612368;0.0;0.11;0.0;0.0;-0.7860109289617486;0.0;0.0;0.0;-0.7876724454349324;-0.8285714285714286;0.0;0.0;1.362121212121212;0.0;0.0582010582010582;0.0;0.0;
Author;;X;;;X;X;X;;X;;X;X;;X;X;X;;;X;X;;X;X;X;X;X;;;;X;;X;X;X;X;;X;X;X;X;;X;X;X;;;X;;;;;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;;X;;;;X;;X;X;0.0;31.0;68.0;1.0;68.0;32.0;69.0;31.0;-0.7417311752287121;0.0;0.01;0.0;0.0;-0.9770567786790266;0.0;0.0;0.0;-0.9770927002733857;-0.9714285714285714;0.0;0.0;16.215384615384615;0.0;0.005025125628140704;0.0;0.0;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;0.0;31.0;10.0;59.0;10.0;90.0;69.0;31.0;-0.1781609195402299;0.0;0.59;0.0;0.0;-0.20401447844685752;0.0;0.0;0.0;-0.2234266875332788;-0.14285714285714285;0.0;0.0;0.07297551789077213;0.0;0.41843971631205673;0.0;0.0;
UntitledEntry;;X;;;X;;X;;X;;X;X;;;;X;;;;X;;;X;;X;;;;;X;;X;X;;X;;X;X;X;;;X;;;;;X;;;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;X;X;X;;;X;;;;X;X;X;;X;;X;;;;X;;;X;0.0;31.0;45.0;24.0;45.0;55.0;69.0;31.0;-0.58004158004158;0.0;0.24;0.0;0.0;-0.6046814044213265;0.0;0.0;0.0;-0.6062911287544328;-0.6428571428571429;0.0;0.0;0.5432242990654206;0.0;0.13636363636363635;0.0;0.0;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;31.0;0.0;69.0;0.0;100.0;0.0;69.0;31.0;0.0;0.31;0.31;0.655;0.31000000000000005;0.0;0.028985507246376812;0.31;0.5567764362830022;0.0;30.014285714285712;0.31;0.31;0.0;0.0;0.1834319526627219;13.927536231884059;0.5;
TitledEntry_NoTitle_NoArticle;;X;;;X;X;X;;X;;X;X;;X;X;X;;;X;X;;X;X;X;X;X;;;;;;X;X;X;X;;X;X;X;;;X;;X;;;;;;;;X;X;X;X;;X;X;X;;;X;;X;X;;X;X;X;X;;X;X;X;;X;X;X;;X;;X;X;X;;X;X;X;X;;X;;X;;;;X;;X;X;0.0;31.0;59.0;10.0;59.0;41.0;69.0;31.0;-0.6847622613253463;0.0;0.1;0.0;0.0;-0.8025449758666081;0.0;0.0;0.0;-0.8040635573836672;-0.8428571428571429;0.0;0.0;1.5115702479338844;0.0;0.05263157894736842;0.0;0.0;
;Fail;Pass;Fail;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Pass;
