In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL3;SrcAuthor.allInstances()->forAll(au|TrgArticle.allInstances()->exists(a|a.sections_1->at(2).paras->exists(p|p.content=au.author )))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Article_Title_NoJournal;0.1935483870967742;0.375;0.5;0.6875;1.0;0.32432432432432434;0.04;0.375;0.6123724356957946;0.3273268353539886;30.0;0.3;0.5215077364468257;0.42857142857142855;0.3273089791852653;0.3333333333333333;18.0;1.0
TitledEntry_Title_NoArticle;-0.08695652173913043;0.7894736842105263;0.75;0.8634868421052632;0.7894736842105263;-0.0963855421686747;0.07228915662650602;0.005583126550868486;0.8603090020146066;-0.11470786693528089;74.04761904761905;0.75;0.75;1.2666666666666666;0.0;0.6;225.0;0.4838709677419355
Article_NoTitle_Journal;0.0782122905027933;0.175;0.34;0.5875;1.0;0.19971469329529243;0.030303030303030304;0.175;0.4183300132670378;0.20173664619648224;14.0;0.14;0.3177109861151928;0.25925925925925924;0.20172211235990684;0.20481927710843373;2.9696969696969697;1.0
Article_Title_Journal;0.7150259067357513;0.8625;0.89;0.93125;1.0;0.7381652848355175;0.18181818181818182;0.8625;0.9287087810503355;0.7459568438611083;69.0;0.69;0.9061019648729378;0.6330275229357798;0.745916523459976;0.8018018018018018;432.8181818181818;1.0
Author;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;80.0;0.8;1.0;0.0;0.9999375039060059;1.0;1.0;1.0
Article_NoTitle_NoJournal;0.06593406593406594;0.15;0.32;0.575;1.0;0.18072289156626506;0.029411764705882353;0.15;0.3872983346207417;0.1846372364689991;12.0;0.12;0.2878979659364314;0.23076923076923078;0.18462303301624716;0.19047619047619047;2.1176470588235294;1.0
UntitledEntry;0.375;0.6;0.68;0.8;1.0;0.46875;0.0625;0.6;0.7745966692414834;0.4803844614152614;48.0;0.48;0.7116698045274078;0.5454545454545454;0.48036042415654856;0.5151515151515151;72.0;1.0
Main;0.0;0.8;0.8;0.9;0.8;0.0;0.1;0.8;0.8944271909999159;0.0;79.04761904761905;0.8;0.8;0.0;0.0;0.6666666666666666;320.0;0.5
TitledEntry_NoTitle_NoArticle;0.7150259067357513;0.8625;0.89;0.93125;1.0;0.7381652848355175;0.18181818181818182;0.8625;0.9287087810503355;0.7459568438611083;69.0;0.69;0.9061019648729378;0.6330275229357798;0.745916523459976;0.8018018018018018;432.8181818181818;1.0
EXAM-BC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111
EXAM-WC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.7777777777777778;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.3333333333333333;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.7777777777777778
EXAM-AVG;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.2777777777777778;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.4444444444444444

OCL4;SrcAuthor.allInstances()->forAll(a | TrgPara.allInstances()->exists(p | p.content = a.author and p.section.title = 'Authors List'))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Article_Title_NoJournal;0.1935483870967742;0.375;0.5;0.6875;1.0;0.32432432432432434;0.04;0.375;0.6123724356957946;0.3273268353539886;30.0;0.3;0.5215077364468257;0.42857142857142855;0.3273089791852653;0.3333333333333333;18.0;1.0
TitledEntry_Title_NoArticle;-0.08695652173913043;0.7894736842105263;0.75;0.8634868421052632;0.7894736842105263;-0.0963855421686747;0.07228915662650602;0.005583126550868486;0.8603090020146066;-0.11470786693528089;74.04761904761905;0.75;0.75;1.2666666666666666;0.0;0.6;225.0;0.4838709677419355
Article_NoTitle_Journal;0.0782122905027933;0.175;0.34;0.5875;1.0;0.19971469329529243;0.030303030303030304;0.175;0.4183300132670378;0.20173664619648224;14.0;0.14;0.3177109861151928;0.25925925925925924;0.20172211235990684;0.20481927710843373;2.9696969696969697;1.0
Article_Title_Journal;0.7150259067357513;0.8625;0.89;0.93125;1.0;0.7381652848355175;0.18181818181818182;0.8625;0.9287087810503355;0.7459568438611083;69.0;0.69;0.9061019648729378;0.6330275229357798;0.745916523459976;0.8018018018018018;432.8181818181818;1.0
Author;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;80.0;0.8;1.0;0.0;0.9999375039060059;1.0;1.0;1.0
Article_NoTitle_NoJournal;0.06593406593406594;0.15;0.32;0.575;1.0;0.18072289156626506;0.029411764705882353;0.15;0.3872983346207417;0.1846372364689991;12.0;0.12;0.2878979659364314;0.23076923076923078;0.18462303301624716;0.19047619047619047;2.1176470588235294;1.0
UntitledEntry;0.375;0.6;0.68;0.8;1.0;0.46875;0.0625;0.6;0.7745966692414834;0.4803844614152614;48.0;0.48;0.7116698045274078;0.5454545454545454;0.48036042415654856;0.5151515151515151;72.0;1.0
Main;0.0;0.8;0.8;0.9;0.8;0.0;0.1;0.8;0.8944271909999159;0.0;79.04761904761905;0.8;0.8;0.0;0.0;0.6666666666666666;320.0;0.5
TitledEntry_NoTitle_NoArticle;0.7150259067357513;0.8625;0.89;0.93125;1.0;0.7381652848355175;0.18181818181818182;0.8625;0.9287087810503355;0.7459568438611083;69.0;0.69;0.9061019648729378;0.6330275229357798;0.745916523459976;0.8018018018018018;432.8181818181818;1.0
EXAM-BC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111
EXAM-WC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.7777777777777778;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.3333333333333333;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.7777777777777778
EXAM-AVG;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.2777777777777778;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.4444444444444444

OCL6;SrcUnpublished.allInstances()->forAll(b|TrgPara.allInstances()->exists(p|p.content='[' + b.id + '] Unpublished ' + b.title + ' ' + b.authors->iterate(e;str:String=''|str+e.author+' ') + b.note  and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Article_Title_NoJournal;0.040697674418604654;0.13333333333333333;0.67;0.24848484848484848;0.1333333333333333;0.04546930821695356;0.016129032258064516;8.790493959831838E-6;0.22019275302527214;0.04881991812627625;3.7111111111111112;0.04;0.3758807158377699;0.08241758241758242;0.1757394487038841;0.5037593984962406;0.48484848484848486;0.5545171339563864
TitledEntry_Title_NoArticle;0.012925969447708578;0.11578947368421053;0.16;0.5578947368421052;0.11578947368421055;0.07565337001375516;0.023809523809523808;0.11578947368421053;0.3402785236893603;0.08065374517945526;10.066666666666666;0.11;0.17981724335741756;0.0;0.08064191959248508;0.08695652173913043;1.4404761904761905;0.5144508670520231
Article_NoTitle_Journal;0.1332116788321168;0.21428571428571427;0.81;0.2435064935064935;0.2142857142857143;0.1337608795235914;0.02575107296137339;1.0226505739342278E-5;0.24174688920761409;0.1344770787751995;2.8777777777777778;0.03;0.490576449099155;0.05258215962441314;0.21551190611122722;0.680672268907563;0.47368421052631576;0.6881443298969072
Article_Title_Journal;0.04350509102128972;0.13043478260869565;0.38;0.47430830039525695;0.13043478260869568;0.09044259140474663;0.022556390977443608;6.746407537986022E-5;0.3266793038882825;0.09743665685122258;8.333333333333334;0.09;0.2886277519094179;0.0736392742796158;0.18034900835266002;0.2345679012345679;1.3064516129032258;0.5482546201232034
Author;0.05994550408719346;0.1375;0.31;0.56875;0.13749999999999996;0.17060876308646764;0.028985507246376812;0.1375;0.37080992435478316;0.17578076232766313;10.233333333333333;0.11;0.27240054874097114;0.0;0.17576671850594913;0.1834319526627219;1.7536231884057971;0.5632911392405063
Article_NoTitle_NoJournal;-0.03143418467583497;0.08333333333333333;0.79;0.08712121212121213;0.08333333333333337;-0.03144963144963145;0.008298755186721992;9.090727276363563E-7;0.08703882797784893;-0.03147216890239385;0.8777777777777778;0.01;0.31888418274109553;0.04942339373970346;0.07670586763701602;0.6528925619834711;0.047619047619047616;0.4238095238095238
UntitledEntry;0.07101568951279934;0.14583333333333334;0.55;0.39109848484848486;0.14583333333333337;0.09899280575539568;0.02177293934681182;2.9871418782660435E-5;0.3046358979224712;0.11003093678882897;6.544444444444444;0.07;0.36016200383954866;0.08067226890756303;0.21493040617240106;0.3793103448275862;1.0888888888888888;0.580074487895717
Main;0.0;0.11;0.11;0.555;0.10999999999999999;0.0;0.02247191011235955;0.11;0.33166247903553997;0.0;10.011111111111111;0.11;0.11;0.0;0.0;0.0582010582010582;1.3595505617977528;0.5
TitledEntry_NoTitle_NoArticle;0.10521443998765813;0.15942028985507245;0.42;0.5797101449275363;0.1594202898550725;0.2187299550994227;0.034482758620689655;0.15942028985507245;0.3992747047523453;0.23564468075366596;10.355555555555556;0.11;0.33688659459998294;0.0;0.2356283978860424;0.26582278481012656;2.086206896551724;0.6054421768707483
EXAM-BC;0.2222222222222222;0.2222222222222222;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.6666666666666666;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.2222222222222222
EXAM-WC;0.2222222222222222;0.2222222222222222;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.4444444444444444;1.0;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.2222222222222222
EXAM-AVG;0.2222222222222222;0.2222222222222222;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2777777777777778;0.4444444444444444;0.8333333333333333;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.2222222222222222

OCL7;SrcPhDThesis.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '[' + b.id + '] PhDThesis ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year + ' ' + b.school and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Article_Title_NoJournal;0.24242424242424243;0.4;0.7;0.45;0.4;0.24464831804281345;0.030303030303030304;6.665111473989403E-5;0.4472135954999579;0.24525573579398632;11.766233766233766;0.12;0.5612868515883662;0.13953488372093023;0.3556026474035845;0.5384615384615384;4.8;0.6785714285714286
TitledEntry_Title_NoArticle;0.005449591280653951;0.24210526315789474;0.27;0.600219298245614;0.2421052631578947;0.017398869073510223;0.025233132199670872;7.324759626035713E-4;0.4816819945354498;0.021486752129677;22.064935064935064;0.23;0.3086575408158327;0.29780564263322884;0.09882844228530047;0.15606936416184972;7.2465753424657535;0.5028768699654775
Article_NoTitle_Journal;0.04092071611253197;0.16666666666666666;0.7;0.22619047619047616;0.2857142857142857;0.04227212681638045;0.015384615384615385;7.999456036989485E-6;0.2182178902359924;0.0431871269722746;3.8701298701298703;0.04;0.4029622245270825;0.08284023668639054;0.17813487823937538;0.5384615384615384;0.5333333333333333;0.5588235294117647
Article_Title_Journal;0.18169672678690715;0.3188405797101449;0.51;0.6177536231884058;0.3188405797101449;0.2745394902851375;0.03475513428120063;5.140394365957845E-4;0.5406205059012895;0.2754108784281455;21.38961038961039;0.22;0.4909549016922278;0.09061063690085358;0.32298390645039976;0.3422818791946309;9.877551020408163;0.5971428571428571
Author;0.14634146341463414;0.3;0.44;0.65;0.30000000000000004;0.2803738317757009;0.03571428571428571;0.3;0.5477225575051661;0.2809757434745082;23.272727272727273;0.24;0.45048961635330614;0.0;0.28095929706880407;0.28205128205128205;10.285714285714286;0.5757575757575757
Article_NoTitle_NoJournal;0.20634920634920634;0.25;0.76;0.375;0.5;0.21666666666666667;0.03333333333333333;3.332777870354941E-5;0.3535533905932738;0.22480720075647426;5.922077922077922;0.06;0.5246950765959598;0.07086614173228346;0.3026032742891536;0.6129032258064516;1.5;0.7599999999999999
UntitledEntry;0.0196078431372549;0.25;0.52;0.375;0.25;0.022222222222222223;0.016666666666666666;3.332777870354941E-5;0.3535533905932738;0.02249606353329238;11.532467532467532;0.12;0.4139831123108715;0.22641509433962265;0.22495009264214066;0.35135135135135137;3.0;0.5135135135135136
Main;0.0;0.24;0.24;0.62;0.24;0.0;0.02631578947368421;0.24;0.48989794855663565;0.0;23.01298701298701;0.24;0.24;0.0;0.0;0.13636363636363635;7.578947368421052;0.5
TitledEntry_NoTitle_NoArticle;0.24849699398797595;0.34782608695652173;0.55;0.6739130434782609;0.34782608695652173;0.37547312641937924;0.044444444444444446;0.34782608695652173;0.5897678246195885;0.3766648778502578;23.415584415584416;0.24;0.5325955570646569;0.0;0.37664580940297404;0.3793103448275862;12.8;0.628099173553719
EXAM-BC;0.1111111111111111;0.2222222222222222;0.4444444444444444;0.1111111111111111;0.3333333333333333;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.7777777777777778;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.3333333333333333
EXAM-WC;0.1111111111111111;0.2222222222222222;0.4444444444444444;0.1111111111111111;0.3333333333333333;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.3333333333333333;0.2222222222222222;1.0;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.3333333333333333
