100 : token_ratio--0.1538  byte_ratio--0.1638
11 : token_ratio--1.0000  byte_ratio--0.5581
12 : token_ratio--0.1250  byte_ratio--0.1498
14 : token_ratio--0.2000  byte_ratio--0.2212
15 : token_ratio--0.1111  byte_ratio--0.1244
17 : token_ratio--0.1111  byte_ratio--0.1336
21 : token_ratio--0.3333  byte_ratio--0.3165
22 : token_ratio--1.0000  byte_ratio--0.5581
23 : token_ratio--0.2500  byte_ratio--0.2764
25 : token_ratio--0.2857  byte_ratio--0.2707
29 : token_ratio--0.2222  byte_ratio--0.1832
3 : token_ratio--0.2857  byte_ratio--0.2869
32 : token_ratio--0.2222  byte_ratio--0.2462
36 : token_ratio--0.0952  byte_ratio--0.0992
42 : token_ratio--0.2000  byte_ratio--0.1865
44 : token_ratio--0.1818  byte_ratio--0.2130
48 : token_ratio--0.1429  byte_ratio--0.1735
50 : token_ratio--0.0909  byte_ratio--0.0921
52 : token_ratio--0.1000  byte_ratio--0.1285
53 : token_ratio--0.2222  byte_ratio--0.1967
54 : token_ratio--0.2500  byte_ratio--0.2513
55 : token_ratio--0.3333  byte_ratio--0.3280
56 : token_ratio--0.1053  byte_ratio--0.1235
58 : token_ratio--0.2857  byte_ratio--0.2278
60 : token_ratio--0.1176  byte_ratio--0.1521
61 : token_ratio--0.1053  byte_ratio--0.1115
63 : token_ratio--0.2000  byte_ratio--0.2233
64 : token_ratio--0.2500  byte_ratio--0.2785
65 : token_ratio--0.1053  byte_ratio--0.1165
66 : token_ratio--0.3333  byte_ratio--0.3077
73 : token_ratio--0.1250  byte_ratio--0.1440
77 : token_ratio--1.0000  byte_ratio--0.5581
79 : token_ratio--0.2857  byte_ratio--0.2353
8 : token_ratio--0.1818  byte_ratio--0.1782
82 : token_ratio--0.2857  byte_ratio--0.2590
84 : token_ratio--0.0588  byte_ratio--0.0785
85 : token_ratio--0.1818  byte_ratio--0.1885
86 : token_ratio--0.1538  byte_ratio--0.1423
89 : token_ratio--0.2000  byte_ratio--0.2156
90 : token_ratio--0.1667  byte_ratio--0.2011
92 : token_ratio--0.0714  byte_ratio--0.0636
93 : token_ratio--0.0541  byte_ratio--0.0702
95 : token_ratio--0.0769  byte_ratio--0.0815
96 : token_ratio--0.1818  byte_ratio--0.1765
97 : token_ratio--0.1000  byte_ratio--0.1224
98 : token_ratio--0.1429  byte_ratio--0.1671
99 : token_ratio--0.4000  byte_ratio--0.3318
