1 : token_ratio--0.1163  byte_ratio--0.0821
10 : token_ratio--0.1458  byte_ratio--0.1387
100 : token_ratio--0.3500  byte_ratio--0.3219
11 : token_ratio--0.2222  byte_ratio--0.2516
12 : token_ratio--0.1212  byte_ratio--0.1008
15 : token_ratio--0.4667  byte_ratio--0.6124
16 : token_ratio--0.1351  byte_ratio--0.1468
17 : token_ratio--0.2000  byte_ratio--0.2041
18 : token_ratio--0.1800  byte_ratio--0.1432
19 : token_ratio--0.2000  byte_ratio--0.1469
2 : token_ratio--0.1750  byte_ratio--0.1694
20 : token_ratio--0.1351  byte_ratio--0.1607
21 : token_ratio--0.1556  byte_ratio--0.1372
22 : token_ratio--0.1702  byte_ratio--0.1513
23 : token_ratio--0.3182  byte_ratio--0.3255
25 : token_ratio--0.1591  byte_ratio--0.1620
26 : token_ratio--0.1613  byte_ratio--0.1609
27 : token_ratio--0.0806  byte_ratio--0.1195
28 : token_ratio--0.1765  byte_ratio--0.2375
29 : token_ratio--0.3158  byte_ratio--0.2854
3 : token_ratio--0.2593  byte_ratio--0.2639
30 : token_ratio--0.2381  byte_ratio--0.2427
31 : token_ratio--0.1471  byte_ratio--0.1543
32 : token_ratio--0.1522  byte_ratio--0.1529
33 : token_ratio--0.1250  byte_ratio--0.1417
34 : token_ratio--0.1429  byte_ratio--0.1547
35 : token_ratio--0.3182  byte_ratio--0.2517
36 : token_ratio--0.2188  byte_ratio--0.2159
37 : token_ratio--0.3125  byte_ratio--0.2791
38 : token_ratio--0.2778  byte_ratio--0.2460
39 : token_ratio--0.2000  byte_ratio--0.2406
4 : token_ratio--0.2500  byte_ratio--0.2560
41 : token_ratio--0.0980  byte_ratio--0.1037
42 : token_ratio--0.2258  byte_ratio--0.1869
44 : token_ratio--0.1892  byte_ratio--0.1542
45 : token_ratio--0.0926  byte_ratio--0.0947
46 : token_ratio--0.1724  byte_ratio--0.1691
48 : token_ratio--0.1600  byte_ratio--0.1361
49 : token_ratio--0.1143  byte_ratio--0.0931
5 : token_ratio--0.0896  byte_ratio--0.0859
51 : token_ratio--0.1724  byte_ratio--0.1875
52 : token_ratio--0.1250  byte_ratio--0.1444
53 : token_ratio--0.2000  byte_ratio--0.2091
54 : token_ratio--0.0926  byte_ratio--0.1248
55 : token_ratio--0.1739  byte_ratio--0.1905
57 : token_ratio--0.2000  byte_ratio--0.2008
58 : token_ratio--0.1220  byte_ratio--0.1246
59 : token_ratio--0.1622  byte_ratio--0.1948
60 : token_ratio--0.2059  byte_ratio--0.1792
61 : token_ratio--0.2121  byte_ratio--0.2139
62 : token_ratio--0.0727  byte_ratio--0.0592
64 : token_ratio--0.1842  byte_ratio--0.1746
67 : token_ratio--0.1667  byte_ratio--0.1814
7 : token_ratio--0.1852  byte_ratio--0.1973
70 : token_ratio--0.1562  byte_ratio--0.0997
72 : token_ratio--0.1143  byte_ratio--0.1002
73 : token_ratio--0.1628  byte_ratio--0.1596
74 : token_ratio--0.2414  byte_ratio--0.1894
77 : token_ratio--0.2632  byte_ratio--0.2178
78 : token_ratio--0.1622  byte_ratio--0.1960
79 : token_ratio--0.3889  byte_ratio--0.3182
8 : token_ratio--0.2973  byte_ratio--0.2086
80 : token_ratio--0.2917  byte_ratio--0.3081
81 : token_ratio--0.1613  byte_ratio--0.2208
82 : token_ratio--0.3846  byte_ratio--0.3040
83 : token_ratio--0.1111  byte_ratio--0.1488
84 : token_ratio--0.1613  byte_ratio--0.1771
85 : token_ratio--0.0877  byte_ratio--0.0988
86 : token_ratio--0.1148  byte_ratio--0.1138
87 : token_ratio--0.2424  byte_ratio--0.2383
88 : token_ratio--0.1500  byte_ratio--0.1351
89 : token_ratio--0.0816  byte_ratio--0.0657
9 : token_ratio--0.1111  byte_ratio--0.1456
90 : token_ratio--0.1562  byte_ratio--0.2453
91 : token_ratio--0.4118  byte_ratio--0.3328
92 : token_ratio--0.0930  byte_ratio--0.0771
93 : token_ratio--0.1429  byte_ratio--0.1054
94 : token_ratio--0.1304  byte_ratio--0.0880
95 : token_ratio--0.0784  byte_ratio--0.0634
96 : token_ratio--0.1842  byte_ratio--0.1945
97 : token_ratio--0.1622  byte_ratio--0.1035
98 : token_ratio--0.2308  byte_ratio--0.3129
99 : token_ratio--0.0667  byte_ratio--0.0619
