In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL20;TrgEquation.allInstances()->one(eq | TrgRecTerm.allInstances()->one(rt | eq.lhs=rt and rt.op='name' and TrgConstant.allInstances()->one(c | rt.args->includes(c) and SrcEPackage.allInstances()->one(p | c.op = '@' + p.name + '@'))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
MetamodelEqPackages;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
EnumLitConstant;0.0;0.0;0.0;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ClassEqSuperTypes;0.0;0.93;0.93;0.9650000000000001;1.0;0.0;0.2857142857142857;0.93;0.9643650760992956;0.0;93.0;0.93;0.93;1.0;0.0;0.8691588785046729;1235.5714285714287;1.0
AttEqSpecificDefaultValue;0.0;0.0;0.0;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EqLowerBound;0.0;0.9;0.9;0.95;1.0;0.0;0.2;0.9;0.9486832980505139;0.0;90.0;0.9;0.9;1.0;0.0;0.8181818181818182;810.0;1.0
AttEqIsId;0.0;0.0;0.0;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EqIsOrdered;0.0;0.9;0.9;0.95;1.0;0.0;0.2;0.9;0.9486832980505139;0.0;90.0;0.9;0.9;1.0;0.0;0.8181818181818182;810.0;1.0
Initialize;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
EnumLitList;0.0;0.0;0.0;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RefEqOpposite;0.0;0.9;0.9;0.95;1.0;0.0;0.2;0.9;0.9486832980505139;0.0;90.0;0.9;0.9;1.0;0.0;0.8181818181818182;810.0;1.0
EnumLiteral2Operation;0.0;0.0;0.0;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Package2Operation;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
ClassEqReferences;0.0;0.93;0.93;0.9650000000000001;1.0;0.0;0.2857142857142857;0.93;0.9643650760992956;0.0;93.0;0.93;0.93;1.0;0.0;0.8691588785046729;1235.5714285714287;1.0
EmptyList;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
NamedElList;0.0;0.4;0.4;0.7;1.0;0.0;0.03333333333333333;0.4;0.6324555320336759;0.0;40.0;0.4;0.4;1.0;0.0;0.25;26.666666666666668;1.0
Attribute2Operation;0.0;0.0;0.0;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NamedElConstant;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
EnumEqMetaAux;0.0;0.39;0.39;0.6950000000000001;1.0;0.0;0.03278688524590164;0.39;0.6244997998398398;0.0;39.0;0.39;0.39;1.0;0.0;0.2422360248447205;24.934426229508198;1.0
Class2Sort;0.0;0.93;0.93;0.9650000000000001;1.0;0.0;0.2857142857142857;0.93;0.9643650760992956;0.0;93.0;0.93;0.93;1.0;0.0;0.8691588785046729;1235.5714285714287;1.0
createSort;0.0;0.0;0.0;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ClassEqAttributes;0.0;0.93;0.93;0.9650000000000001;1.0;0.0;0.2857142857142857;0.93;0.9643650760992956;0.0;93.0;0.93;0.93;1.0;0.0;0.8691588785046729;1235.5714285714287;1.0
EqIsUnique;0.0;0.9;0.9;0.95;1.0;0.0;0.2;0.9;0.9486832980505139;0.0;90.0;0.9;0.9;1.0;0.0;0.8181818181818182;810.0;1.0
EqName;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
MetamodelEqName;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
EqPackage;0.0;0.95;0.95;0.975;1.0;0.0;0.4;0.95;0.9746794344808963;0.0;95.0;0.95;0.95;1.0;0.0;0.9047619047619048;1805.0;1.0
EqLiterals;0.0;0.39;0.39;0.6950000000000001;1.0;0.0;0.03278688524590164;0.39;0.6244997998398398;0.0;39.0;0.39;0.39;1.0;0.0;0.2422360248447205;24.934426229508198;1.0
PackEqSubPackages;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
PackEqSupPackage;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
PackEqMetamodel;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
Reference2Operation;0.0;0.9;0.9;0.95;1.0;0.0;0.2;0.9;0.9486832980505139;0.0;90.0;0.9;0.9;1.0;0.0;0.8181818181818182;810.0;1.0
EqContainingClass;0.0;0.9;0.9;0.95;1.0;0.0;0.2;0.9;0.9486832980505139;0.0;90.0;0.9;0.9;1.0;0.0;0.8181818181818182;810.0;1.0
mtOrdConstant;0.0;0.39;0.39;0.6950000000000001;1.0;0.0;0.03278688524590164;0.39;0.6244997998398398;0.0;39.0;0.39;0.39;1.0;0.0;0.2422360248447205;24.934426229508198;1.0
PackEqClasses;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;100.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
ClassEqIsAbstract;0.0;0.93;0.93;0.9650000000000001;1.0;0.0;0.2857142857142857;0.93;0.9643650760992956;0.0;93.0;0.93;0.93;1.0;0.0;0.8691588785046729;1235.5714285714287;1.0
