10 : token_ratio--0.1034  byte_ratio--0.1109
16 : token_ratio--0.1304  byte_ratio--0.1430
18 : token_ratio--0.1429  byte_ratio--0.1165
23 : token_ratio--0.3750  byte_ratio--0.3340
27 : token_ratio--0.1000  byte_ratio--0.0607
30 : token_ratio--0.0682  byte_ratio--0.0727
31 : token_ratio--0.2143  byte_ratio--0.1772
36 : token_ratio--0.1429  byte_ratio--0.1199
37 : token_ratio--0.3333  byte_ratio--0.2624
42 : token_ratio--0.3000  byte_ratio--0.2254
49 : token_ratio--0.3333  byte_ratio--0.2699
52 : token_ratio--0.1500  byte_ratio--0.1454
6 : token_ratio--0.1579  byte_ratio--0.1521
63 : token_ratio--0.3000  byte_ratio--0.2698
65 : token_ratio--0.1579  byte_ratio--0.1408
7 : token_ratio--0.3000  byte_ratio--0.2314
80 : token_ratio--0.1304  byte_ratio--0.1233
83 : token_ratio--0.1765  byte_ratio--0.1980
84 : token_ratio--0.0882  byte_ratio--0.0949
88 : token_ratio--0.3333  byte_ratio--0.2531
93 : token_ratio--0.0811  byte_ratio--0.0848
95 : token_ratio--0.1154  byte_ratio--0.0985
