1 : token_ratio--0.0465  byte_ratio--0.0509
10 : token_ratio--0.0417  byte_ratio--0.0479
100 : token_ratio--0.1000  byte_ratio--0.0964
15 : token_ratio--0.1333  byte_ratio--0.1470
18 : token_ratio--0.0400  byte_ratio--0.0454
22 : token_ratio--0.0426  byte_ratio--0.0450
24 : token_ratio--0.0909  byte_ratio--0.0946
25 : token_ratio--0.0455  byte_ratio--0.0522
34 : token_ratio--0.0476  byte_ratio--0.0533
35 : token_ratio--0.0909  byte_ratio--0.0929
5 : token_ratio--0.0299  byte_ratio--0.0323
51 : token_ratio--0.0345  byte_ratio--0.0384
55 : token_ratio--0.0435  byte_ratio--0.0493
59 : token_ratio--0.0541  byte_ratio--0.0555
62 : token_ratio--0.0364  byte_ratio--0.0384
67 : token_ratio--0.0476  byte_ratio--0.0532
73 : token_ratio--0.0465  byte_ratio--0.0519
76 : token_ratio--0.1538  byte_ratio--0.1476
77 : token_ratio--0.0526  byte_ratio--0.0583
78 : token_ratio--0.0541  byte_ratio--0.0531
8 : token_ratio--0.0541  byte_ratio--0.0545
80 : token_ratio--0.0833  byte_ratio--0.0984
82 : token_ratio--0.1538  byte_ratio--0.1355
84 : token_ratio--0.0645  byte_ratio--0.0690
85 : token_ratio--0.0351  byte_ratio--0.0410
86 : token_ratio--0.0328  byte_ratio--0.0357
89 : token_ratio--0.0408  byte_ratio--0.0445
93 : token_ratio--0.0571  byte_ratio--0.0622
97 : token_ratio--0.0541  byte_ratio--0.0537
99 : token_ratio--0.0333  byte_ratio--0.0395
