1 : token_ratio--0.0465  byte_ratio--0.0518
27 : token_ratio--0.0323  byte_ratio--0.0367
37 : token_ratio--0.0625  byte_ratio--0.0655
51 : token_ratio--0.0345  byte_ratio--0.0391
52 : token_ratio--0.0357  byte_ratio--0.0420
53 : token_ratio--0.0571  byte_ratio--0.0640
55 : token_ratio--0.0435  byte_ratio--0.0502
56 : token_ratio--0.1429  byte_ratio--0.1334
57 : token_ratio--0.0571  byte_ratio--0.0593
60 : token_ratio--0.0588  byte_ratio--0.0678
61 : token_ratio--0.0606  byte_ratio--0.0628
66 : token_ratio--0.0541  byte_ratio--0.0551
7 : token_ratio--0.0741  byte_ratio--0.0776
74 : token_ratio--0.0690  byte_ratio--0.0672
77 : token_ratio--0.0526  byte_ratio--0.0593
83 : token_ratio--0.0317  byte_ratio--0.0368
97 : token_ratio--0.0541  byte_ratio--0.0546
