16 : token_ratio--0.0541  byte_ratio--0.0535
17 : token_ratio--0.0444  byte_ratio--0.0492
2 : token_ratio--0.0500  byte_ratio--0.0532
29 : token_ratio--0.0526  byte_ratio--0.0594
41 : token_ratio--0.0392  byte_ratio--0.0437
45 : token_ratio--0.0370  byte_ratio--0.0408
53 : token_ratio--0.0571  byte_ratio--0.0640
56 : token_ratio--0.1429  byte_ratio--0.1334
62 : token_ratio--0.0364  byte_ratio--0.0391
68 : token_ratio--0.0909  byte_ratio--0.0898
7 : token_ratio--0.0741  byte_ratio--0.0776
81 : token_ratio--0.0645  byte_ratio--0.0702
86 : token_ratio--0.0328  byte_ratio--0.0363
89 : token_ratio--0.0408  byte_ratio--0.0453
9 : token_ratio--0.0444  byte_ratio--0.0498
92 : token_ratio--0.0465  byte_ratio--0.0527
95 : token_ratio--0.0392  byte_ratio--0.0430
