12 : token_ratio--0.1875  byte_ratio--0.1696
13 : token_ratio--0.1667  byte_ratio--0.1740
18 : token_ratio--0.1429  byte_ratio--0.1091
26 : token_ratio--0.2143  byte_ratio--0.1589
30 : token_ratio--0.0682  byte_ratio--0.0727
31 : token_ratio--0.2143  byte_ratio--0.1772
34 : token_ratio--0.4286  byte_ratio--0.3286
36 : token_ratio--0.1429  byte_ratio--0.1123
4 : token_ratio--0.4286  byte_ratio--0.2299
46 : token_ratio--0.1364  byte_ratio--0.0976
49 : token_ratio--0.2222  byte_ratio--0.2483
50 : token_ratio--0.0909  byte_ratio--0.0959
51 : token_ratio--0.2500  byte_ratio--0.2552
61 : token_ratio--0.1053  byte_ratio--0.1239
67 : token_ratio--0.1000  byte_ratio--0.1256
68 : token_ratio--0.0800  byte_ratio--0.1230
70 : token_ratio--0.0909  byte_ratio--0.0898
73 : token_ratio--0.1250  byte_ratio--0.1600
80 : token_ratio--0.0870  byte_ratio--0.1135
82 : token_ratio--0.2857  byte_ratio--0.2878
9 : token_ratio--0.2308  byte_ratio--0.1927
