1 : token_ratio--1.0000  byte_ratio--0.7220
10 : token_ratio--0.0690  byte_ratio--0.0956
16 : token_ratio--0.0870  byte_ratio--0.1228
17 : token_ratio--0.1111  byte_ratio--0.1391
19 : token_ratio--0.1000  byte_ratio--0.1191
20 : token_ratio--0.1000  byte_ratio--0.1280
26 : token_ratio--0.1429  byte_ratio--0.1365
30 : token_ratio--0.0455  byte_ratio--0.0669
31 : token_ratio--0.1429  byte_ratio--0.1630
33 : token_ratio--0.2222  byte_ratio--0.2742
37 : token_ratio--0.2222  byte_ratio--0.2262
38 : token_ratio--0.1429  byte_ratio--0.1779
39 : token_ratio--0.0833  byte_ratio--0.0506
42 : token_ratio--0.2000  byte_ratio--0.1813
43 : token_ratio--0.5000  byte_ratio--0.4886
45 : token_ratio--0.1667  byte_ratio--0.0966
46 : token_ratio--0.0909  byte_ratio--0.0838
48 : token_ratio--0.1429  byte_ratio--0.1687
49 : token_ratio--0.2222  byte_ratio--0.2483
50 : token_ratio--0.0909  byte_ratio--0.0959
52 : token_ratio--0.1000  byte_ratio--0.1249
55 : token_ratio--0.3333  byte_ratio--0.3417
59 : token_ratio--0.1333  byte_ratio--0.1332
6 : token_ratio--0.1053  byte_ratio--0.1224
60 : token_ratio--0.1176  byte_ratio--0.1478
67 : token_ratio--0.1000  byte_ratio--0.1173
70 : token_ratio--0.0909  byte_ratio--0.0838
73 : token_ratio--0.1250  byte_ratio--0.1400
75 : token_ratio--0.2500  byte_ratio--0.2314
79 : token_ratio--0.2857  byte_ratio--0.2288
83 : token_ratio--0.1176  byte_ratio--0.1593
84 : token_ratio--0.0588  byte_ratio--0.0763
87 : token_ratio--0.1053  byte_ratio--0.1176
88 : token_ratio--0.2222  byte_ratio--0.2174
90 : token_ratio--0.1667  byte_ratio--0.2095
91 : token_ratio--0.6667  byte_ratio--0.5185
95 : token_ratio--0.0769  byte_ratio--0.0793
