1 : token_ratio--0.3256  byte_ratio--0.3435
10 : token_ratio--0.1042  byte_ratio--0.0802
100 : token_ratio--0.2500  byte_ratio--0.1830
11 : token_ratio--0.1111  byte_ratio--0.1464
12 : token_ratio--0.2121  byte_ratio--0.2274
16 : token_ratio--0.1081  byte_ratio--0.1271
18 : token_ratio--0.0800  byte_ratio--0.0867
19 : token_ratio--0.1333  byte_ratio--0.1555
2 : token_ratio--0.1250  byte_ratio--0.0984
20 : token_ratio--0.2973  byte_ratio--0.2716
21 : token_ratio--0.1111  byte_ratio--0.0925
22 : token_ratio--0.0851  byte_ratio--0.0905
25 : token_ratio--0.1136  byte_ratio--0.0883
26 : token_ratio--0.1613  byte_ratio--0.1305
27 : token_ratio--0.0806  byte_ratio--0.0604
28 : token_ratio--0.1471  byte_ratio--0.1239
29 : token_ratio--0.1316  byte_ratio--0.1083
3 : token_ratio--0.3704  byte_ratio--0.3077
30 : token_ratio--0.4762  byte_ratio--0.3300
31 : token_ratio--0.1471  byte_ratio--0.1229
32 : token_ratio--0.1087  byte_ratio--0.0864
35 : token_ratio--0.2273  byte_ratio--0.1759
36 : token_ratio--0.2188  byte_ratio--0.1858
37 : token_ratio--0.2188  byte_ratio--0.1558
38 : token_ratio--0.1389  byte_ratio--0.1301
39 : token_ratio--0.1143  byte_ratio--0.1631
4 : token_ratio--0.2083  byte_ratio--0.1667
41 : token_ratio--0.0980  byte_ratio--0.0817
42 : token_ratio--0.2258  byte_ratio--0.1588
44 : token_ratio--0.2973  byte_ratio--0.2997
46 : token_ratio--0.1724  byte_ratio--0.2194
48 : token_ratio--0.2800  byte_ratio--0.2335
49 : token_ratio--0.4857  byte_ratio--0.4348
5 : token_ratio--0.0896  byte_ratio--0.0755
51 : token_ratio--0.1207  byte_ratio--0.0927
52 : token_ratio--0.0893  byte_ratio--0.0795
53 : token_ratio--0.1429  byte_ratio--0.1979
54 : token_ratio--0.0741  byte_ratio--0.0594
55 : token_ratio--0.1087  byte_ratio--0.1491
57 : token_ratio--0.1429  byte_ratio--0.1807
58 : token_ratio--0.1220  byte_ratio--0.0919
61 : token_ratio--0.1515  byte_ratio--0.1161
62 : token_ratio--0.0727  byte_ratio--0.0907
64 : token_ratio--0.1316  byte_ratio--0.1973
66 : token_ratio--0.1351  byte_ratio--0.1031
7 : token_ratio--0.1852  byte_ratio--0.1460
70 : token_ratio--0.2500  byte_ratio--0.1529
71 : token_ratio--0.0800  byte_ratio--0.0678
73 : token_ratio--0.1163  byte_ratio--0.1380
74 : token_ratio--0.2414  byte_ratio--0.1564
77 : token_ratio--0.1316  byte_ratio--0.1093
78 : token_ratio--0.1892  byte_ratio--0.1239
8 : token_ratio--0.1892  byte_ratio--0.1291
81 : token_ratio--0.1290  byte_ratio--0.0911
82 : token_ratio--0.3846  byte_ratio--0.4129
83 : token_ratio--0.0952  byte_ratio--0.1319
84 : token_ratio--0.1613  byte_ratio--0.1294
85 : token_ratio--0.0877  byte_ratio--0.1259
86 : token_ratio--0.0820  byte_ratio--0.0592
88 : token_ratio--0.0833  byte_ratio--0.0824
89 : token_ratio--0.1224  byte_ratio--0.1003
9 : token_ratio--0.0889  byte_ratio--0.0975
90 : token_ratio--0.1562  byte_ratio--0.1392
91 : token_ratio--0.2941  byte_ratio--0.2032
92 : token_ratio--0.0930  byte_ratio--0.0771
93 : token_ratio--0.1714  byte_ratio--0.2260
94 : token_ratio--0.0870  byte_ratio--0.0691
96 : token_ratio--0.2368  byte_ratio--0.3170
97 : token_ratio--0.1081  byte_ratio--0.0798
99 : token_ratio--0.1667  byte_ratio--0.1580
