12 : token_ratio--0.1875  byte_ratio--0.1790
18 : token_ratio--0.1429  byte_ratio--0.1151
26 : token_ratio--0.2143  byte_ratio--0.1676
36 : token_ratio--0.1429  byte_ratio--0.1185
46 : token_ratio--0.1364  byte_ratio--0.1030
51 : token_ratio--0.3750  byte_ratio--0.2743
61 : token_ratio--0.1579  byte_ratio--0.1332
67 : token_ratio--0.1500  byte_ratio--0.1441
68 : token_ratio--0.1200  byte_ratio--0.1322
70 : token_ratio--0.1364  byte_ratio--0.1030
