1 : token_ratio--0.0930  byte_ratio--0.0727
10 : token_ratio--0.0833  byte_ratio--0.0688
11 : token_ratio--0.0444  byte_ratio--0.0500
14 : token_ratio--0.1538  byte_ratio--0.1827
15 : token_ratio--0.1333  byte_ratio--0.2546
17 : token_ratio--0.0444  byte_ratio--0.0648
18 : token_ratio--0.0800  byte_ratio--0.0667
19 : token_ratio--0.0667  byte_ratio--0.0839
2 : token_ratio--0.0750  byte_ratio--0.0554
20 : token_ratio--0.1081  byte_ratio--0.0957
21 : token_ratio--0.0889  byte_ratio--0.0707
22 : token_ratio--0.0426  byte_ratio--0.0653
23 : token_ratio--0.0909  byte_ratio--0.1663
24 : token_ratio--0.0909  byte_ratio--0.1543
25 : token_ratio--0.0909  byte_ratio--0.0771
26 : token_ratio--0.0968  byte_ratio--0.0722
27 : token_ratio--0.0323  byte_ratio--0.0378
28 : token_ratio--0.0588  byte_ratio--0.0896
29 : token_ratio--0.1053  byte_ratio--0.0851
3 : token_ratio--0.1481  byte_ratio--0.1293
30 : token_ratio--0.0952  byte_ratio--0.1171
31 : token_ratio--0.1176  byte_ratio--0.0899
32 : token_ratio--0.0435  byte_ratio--0.0475
33 : token_ratio--0.0500  byte_ratio--0.0526
35 : token_ratio--0.0909  byte_ratio--0.0973
36 : token_ratio--0.1250  byte_ratio--0.1155
37 : token_ratio--0.1250  byte_ratio--0.0953
38 : token_ratio--0.1111  byte_ratio--0.0969
39 : token_ratio--0.1143  byte_ratio--0.0980
4 : token_ratio--0.1667  byte_ratio--0.1393
41 : token_ratio--0.0588  byte_ratio--0.0615
42 : token_ratio--0.0968  byte_ratio--0.1279
43 : token_ratio--0.2857  byte_ratio--0.1998
45 : token_ratio--0.0741  byte_ratio--0.0585
46 : token_ratio--0.0690  byte_ratio--0.1097
48 : token_ratio--0.1200  byte_ratio--0.2199
49 : token_ratio--0.1143  byte_ratio--0.0979
5 : token_ratio--0.0448  byte_ratio--0.0631
51 : token_ratio--0.0690  byte_ratio--0.0560
53 : token_ratio--0.1143  byte_ratio--0.0932
54 : token_ratio--0.0741  byte_ratio--0.0614
56 : token_ratio--0.1429  byte_ratio--0.2067
58 : token_ratio--0.0976  byte_ratio--0.0795
59 : token_ratio--0.0541  byte_ratio--0.0584
60 : token_ratio--0.0588  byte_ratio--0.0702
61 : token_ratio--0.1212  byte_ratio--0.0900
62 : token_ratio--0.0545  byte_ratio--0.0731
64 : token_ratio--0.1053  byte_ratio--0.0828
65 : token_ratio--0.0714  byte_ratio--0.1225
66 : token_ratio--0.0541  byte_ratio--0.0548
67 : token_ratio--0.0952  byte_ratio--0.0772
69 : token_ratio--0.1765  byte_ratio--0.2572
7 : token_ratio--0.1111  byte_ratio--0.1660
70 : token_ratio--0.1250  byte_ratio--0.0909
71 : token_ratio--0.0400  byte_ratio--0.0500
72 : token_ratio--0.1143  byte_ratio--0.1431
73 : token_ratio--0.0930  byte_ratio--0.0738
74 : token_ratio--0.0690  byte_ratio--0.0695
76 : token_ratio--0.3077  byte_ratio--0.2135
77 : token_ratio--0.1053  byte_ratio--0.0853
78 : token_ratio--0.0811  byte_ratio--0.0563
8 : token_ratio--0.0811  byte_ratio--0.0960
80 : token_ratio--0.1250  byte_ratio--0.1043
82 : token_ratio--0.3077  byte_ratio--0.2048
83 : token_ratio--0.0476  byte_ratio--0.0383
84 : token_ratio--0.1290  byte_ratio--0.1044
86 : token_ratio--0.0492  byte_ratio--0.0618
87 : token_ratio--0.1212  byte_ratio--0.0999
88 : token_ratio--0.0667  byte_ratio--0.0561
89 : token_ratio--0.0816  byte_ratio--0.0651
9 : token_ratio--0.0444  byte_ratio--0.0512
90 : token_ratio--0.0625  byte_ratio--0.1128
91 : token_ratio--0.1176  byte_ratio--0.1303
92 : token_ratio--0.0930  byte_ratio--0.0789
94 : token_ratio--0.0870  byte_ratio--0.0691
96 : token_ratio--0.1053  byte_ratio--0.0821
97 : token_ratio--0.1081  byte_ratio--0.0773
98 : token_ratio--0.1538  byte_ratio--0.1628
99 : token_ratio--0.0667  byte_ratio--0.0593
