1 : token_ratio--0.0698  byte_ratio--0.0627
10 : token_ratio--0.0625  byte_ratio--0.0605
100 : token_ratio--0.1500  byte_ratio--0.1193
11 : token_ratio--0.0667  byte_ratio--0.0600
12 : token_ratio--0.0909  byte_ratio--0.0882
14 : token_ratio--0.2308  byte_ratio--0.1760
15 : token_ratio--0.2000  byte_ratio--0.1741
16 : token_ratio--0.0811  byte_ratio--0.0642
17 : token_ratio--0.0667  byte_ratio--0.0599
18 : token_ratio--0.0600  byte_ratio--0.0540
19 : token_ratio--0.1000  byte_ratio--0.0957
2 : token_ratio--0.0750  byte_ratio--0.0644
20 : token_ratio--0.0811  byte_ratio--0.0830
21 : token_ratio--0.0667  byte_ratio--0.0615
22 : token_ratio--0.0638  byte_ratio--0.0565
23 : token_ratio--0.1364  byte_ratio--0.1191
24 : token_ratio--0.1364  byte_ratio--0.1194
25 : token_ratio--0.0682  byte_ratio--0.0650
26 : token_ratio--0.0968  byte_ratio--0.0843
27 : token_ratio--0.0484  byte_ratio--0.0436
28 : token_ratio--0.0882  byte_ratio--0.0797
29 : token_ratio--0.0789  byte_ratio--0.0715
3 : token_ratio--0.1111  byte_ratio--0.1100
30 : token_ratio--0.1429  byte_ratio--0.1369
31 : token_ratio--0.0882  byte_ratio--0.0770
32 : token_ratio--0.0652  byte_ratio--0.0565
33 : token_ratio--0.0750  byte_ratio--0.0656
34 : token_ratio--0.0714  byte_ratio--0.0669
35 : token_ratio--0.1364  byte_ratio--0.1206
36 : token_ratio--0.0938  byte_ratio--0.0972
37 : token_ratio--0.0938  byte_ratio--0.0781
38 : token_ratio--0.0833  byte_ratio--0.0809
39 : token_ratio--0.0857  byte_ratio--0.0831
4 : token_ratio--0.1250  byte_ratio--0.1135
40 : token_ratio--0.3333  byte_ratio--0.2377
41 : token_ratio--0.0588  byte_ratio--0.0516
42 : token_ratio--0.0968  byte_ratio--0.0839
43 : token_ratio--0.4286  byte_ratio--0.2427
44 : token_ratio--0.0811  byte_ratio--0.0753
45 : token_ratio--0.0556  byte_ratio--0.0492
46 : token_ratio--0.1034  byte_ratio--0.0895
47 : token_ratio--0.3750  byte_ratio--0.2923
48 : token_ratio--0.1200  byte_ratio--0.1154
49 : token_ratio--0.0857  byte_ratio--0.0824
5 : token_ratio--0.0448  byte_ratio--0.0393
50 : token_ratio--0.2000  byte_ratio--0.1614
51 : token_ratio--0.0517  byte_ratio--0.0471
52 : token_ratio--0.0536  byte_ratio--0.0523
53 : token_ratio--0.0857  byte_ratio--0.0774
54 : token_ratio--0.0556  byte_ratio--0.0515
55 : token_ratio--0.0652  byte_ratio--0.0599
56 : token_ratio--0.2143  byte_ratio--0.1630
57 : token_ratio--0.0857  byte_ratio--0.0721
58 : token_ratio--0.0732  byte_ratio--0.0691
59 : token_ratio--0.0811  byte_ratio--0.0703
6 : token_ratio--0.1765  byte_ratio--0.1198
60 : token_ratio--0.0882  byte_ratio--0.0821
61 : token_ratio--0.0909  byte_ratio--0.0768
62 : token_ratio--0.0545  byte_ratio--0.0471
63 : token_ratio--0.2000  byte_ratio--0.2100
64 : token_ratio--0.0789  byte_ratio--0.0712
65 : token_ratio--0.1071  byte_ratio--0.0922
66 : token_ratio--0.0811  byte_ratio--0.0660
67 : token_ratio--0.0714  byte_ratio--0.0662
68 : token_ratio--0.1364  byte_ratio--0.1092
69 : token_ratio--0.1765  byte_ratio--0.1430
7 : token_ratio--0.1111  byte_ratio--0.0948
70 : token_ratio--0.0938  byte_ratio--0.0766
71 : token_ratio--0.0600  byte_ratio--0.0588
72 : token_ratio--0.0857  byte_ratio--0.0778
73 : token_ratio--0.0698  byte_ratio--0.0664
74 : token_ratio--0.1034  byte_ratio--0.0829
75 : token_ratio--0.1875  byte_ratio--0.1836
76 : token_ratio--0.2308  byte_ratio--0.1784
77 : token_ratio--0.0789  byte_ratio--0.0721
78 : token_ratio--0.0811  byte_ratio--0.0661
79 : token_ratio--0.1667  byte_ratio--0.1438
8 : token_ratio--0.0811  byte_ratio--0.0659
80 : token_ratio--0.1250  byte_ratio--0.1201
81 : token_ratio--0.0968  byte_ratio--0.0849
82 : token_ratio--0.2308  byte_ratio--0.1774
83 : token_ratio--0.0476  byte_ratio--0.0443
84 : token_ratio--0.0968  byte_ratio--0.0838
85 : token_ratio--0.0526  byte_ratio--0.0498
86 : token_ratio--0.0492  byte_ratio--0.0439
87 : token_ratio--0.0909  byte_ratio--0.0858
88 : token_ratio--0.0500  byte_ratio--0.0474
89 : token_ratio--0.0612  byte_ratio--0.0551
9 : token_ratio--0.0667  byte_ratio--0.0594
90 : token_ratio--0.0938  byte_ratio--0.0914
91 : token_ratio--0.1765  byte_ratio--0.1561
92 : token_ratio--0.0698  byte_ratio--0.0648
93 : token_ratio--0.0857  byte_ratio--0.0777
94 : token_ratio--0.0652  byte_ratio--0.0579
95 : token_ratio--0.0588  byte_ratio--0.0516
96 : token_ratio--0.0789  byte_ratio--0.0733
97 : token_ratio--0.0811  byte_ratio--0.0674
98 : token_ratio--0.1154  byte_ratio--0.1062
99 : token_ratio--0.0500  byte_ratio--0.0494
