1 : token_ratio--0.0465  byte_ratio--0.0488
10 : token_ratio--0.0417  byte_ratio--0.0459
13 : token_ratio--0.3333  byte_ratio--0.2064
16 : token_ratio--0.0541  byte_ratio--0.0504
18 : token_ratio--0.0400  byte_ratio--0.0435
24 : token_ratio--0.0909  byte_ratio--0.0907
26 : token_ratio--0.0645  byte_ratio--0.0653
28 : token_ratio--0.0588  byte_ratio--0.0614
29 : token_ratio--0.0526  byte_ratio--0.0559
33 : token_ratio--0.0500  byte_ratio--0.0498
39 : token_ratio--0.0571  byte_ratio--0.0647
4 : token_ratio--0.0833  byte_ratio--0.0883
45 : token_ratio--0.0370  byte_ratio--0.0384
51 : token_ratio--0.0345  byte_ratio--0.0368
53 : token_ratio--0.0571  byte_ratio--0.0602
55 : token_ratio--0.0435  byte_ratio--0.0473
56 : token_ratio--0.1429  byte_ratio--0.1256
59 : token_ratio--0.0541  byte_ratio--0.0532
6 : token_ratio--0.1176  byte_ratio--0.0955
60 : token_ratio--0.0588  byte_ratio--0.0638
67 : token_ratio--0.0476  byte_ratio--0.0510
7 : token_ratio--0.0741  byte_ratio--0.0730
72 : token_ratio--0.0571  byte_ratio--0.0623
78 : token_ratio--0.0541  byte_ratio--0.0509
8 : token_ratio--0.0541  byte_ratio--0.0522
83 : token_ratio--0.0317  byte_ratio--0.0346
85 : token_ratio--0.0351  byte_ratio--0.0393
86 : token_ratio--0.0328  byte_ratio--0.0342
87 : token_ratio--0.0606  byte_ratio--0.0651
88 : token_ratio--0.0333  byte_ratio--0.0361
89 : token_ratio--0.0408  byte_ratio--0.0426
91 : token_ratio--0.1176  byte_ratio--0.1186
93 : token_ratio--0.0571  byte_ratio--0.0596
96 : token_ratio--0.0526  byte_ratio--0.0562
