1 : token_ratio--0.3256  byte_ratio--0.3435
10 : token_ratio--0.1042  byte_ratio--0.0802
100 : token_ratio--0.3500  byte_ratio--0.3001
11 : token_ratio--0.1111  byte_ratio--0.1464
12 : token_ratio--0.2121  byte_ratio--0.2274
15 : token_ratio--0.2667  byte_ratio--0.1942
16 : token_ratio--0.1081  byte_ratio--0.1271
17 : token_ratio--0.1556  byte_ratio--0.1532
18 : token_ratio--0.0800  byte_ratio--0.0867
19 : token_ratio--0.1333  byte_ratio--0.1555
2 : token_ratio--0.2500  byte_ratio--0.2058
20 : token_ratio--0.2973  byte_ratio--0.2716
21 : token_ratio--0.1111  byte_ratio--0.1187
22 : token_ratio--0.0851  byte_ratio--0.0905
23 : token_ratio--0.2273  byte_ratio--0.2217
25 : token_ratio--0.1136  byte_ratio--0.0883
26 : token_ratio--0.1613  byte_ratio--0.1844
27 : token_ratio--0.0806  byte_ratio--0.0604
28 : token_ratio--0.1471  byte_ratio--0.1445
29 : token_ratio--0.1316  byte_ratio--0.1677
3 : token_ratio--0.3704  byte_ratio--0.3077
30 : token_ratio--0.3333  byte_ratio--0.3208
31 : token_ratio--0.1471  byte_ratio--0.1566
32 : token_ratio--0.1087  byte_ratio--0.1440
33 : token_ratio--0.1250  byte_ratio--0.1172
34 : token_ratio--0.1667  byte_ratio--0.1680
35 : token_ratio--0.2273  byte_ratio--0.2572
36 : token_ratio--0.2188  byte_ratio--0.2113
37 : token_ratio--0.1562  byte_ratio--0.1489
38 : token_ratio--0.1111  byte_ratio--0.1548
39 : token_ratio--0.2857  byte_ratio--0.2345
4 : token_ratio--0.4167  byte_ratio--0.3405
41 : token_ratio--0.1373  byte_ratio--0.1525
42 : token_ratio--0.3548  byte_ratio--0.3404
44 : token_ratio--0.2432  byte_ratio--0.2245
45 : token_ratio--0.0926  byte_ratio--0.1217
46 : token_ratio--0.2414  byte_ratio--0.2121
48 : token_ratio--0.6800  byte_ratio--0.5972
49 : token_ratio--0.2571  byte_ratio--0.2184
5 : token_ratio--0.0896  byte_ratio--0.0755
51 : token_ratio--0.1552  byte_ratio--0.1434
52 : token_ratio--0.0893  byte_ratio--0.1299
53 : token_ratio--0.1143  byte_ratio--0.0898
54 : token_ratio--0.0926  byte_ratio--0.1257
55 : token_ratio--0.1087  byte_ratio--0.1530
56 : token_ratio--0.2857  byte_ratio--0.3003
57 : token_ratio--0.1714  byte_ratio--0.1772
58 : token_ratio--0.2683  byte_ratio--0.2178
59 : token_ratio--0.1351  byte_ratio--0.1453
60 : token_ratio--0.1176  byte_ratio--0.1574
61 : token_ratio--0.1515  byte_ratio--0.2076
62 : token_ratio--0.1818  byte_ratio--0.1416
64 : token_ratio--0.1316  byte_ratio--0.1498
66 : token_ratio--0.1622  byte_ratio--0.1011
67 : token_ratio--0.1429  byte_ratio--0.1469
68 : token_ratio--0.1818  byte_ratio--0.1228
7 : token_ratio--0.2593  byte_ratio--0.2594
70 : token_ratio--0.1250  byte_ratio--0.1496
71 : token_ratio--0.0800  byte_ratio--0.0678
72 : token_ratio--0.1714  byte_ratio--0.2329
73 : token_ratio--0.1163  byte_ratio--0.1380
74 : token_ratio--0.1724  byte_ratio--0.1572
77 : token_ratio--0.1316  byte_ratio--0.1530
78 : token_ratio--0.1892  byte_ratio--0.1659
79 : token_ratio--0.2778  byte_ratio--0.3210
8 : token_ratio--0.1351  byte_ratio--0.1246
80 : token_ratio--0.3333  byte_ratio--0.5477
81 : token_ratio--0.2903  byte_ratio--0.2126
82 : token_ratio--0.3846  byte_ratio--0.4129
83 : token_ratio--0.0794  byte_ratio--0.0927
84 : token_ratio--0.1613  byte_ratio--0.2120
85 : token_ratio--0.0877  byte_ratio--0.0681
86 : token_ratio--0.1475  byte_ratio--0.1789
87 : token_ratio--0.1515  byte_ratio--0.1485
88 : token_ratio--0.1000  byte_ratio--0.0851
89 : token_ratio--0.1020  byte_ratio--0.1210
9 : token_ratio--0.0889  byte_ratio--0.0975
90 : token_ratio--0.1562  byte_ratio--0.1231
91 : token_ratio--0.2353  byte_ratio--0.1841
92 : token_ratio--0.1395  byte_ratio--0.1884
93 : token_ratio--0.1143  byte_ratio--0.0917
94 : token_ratio--0.1304  byte_ratio--0.1420
95 : token_ratio--0.1765  byte_ratio--0.2285
96 : token_ratio--0.1053  byte_ratio--0.0873
97 : token_ratio--0.1351  byte_ratio--0.1242
98 : token_ratio--0.3846  byte_ratio--0.3425
99 : token_ratio--0.0833  byte_ratio--0.0864
