In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL1;TrgOperation.allInstances()->forAll(op|SrcEPackage.allInstances()->exists(p|op.name='@'+p.name+'@' or op.name=p.name or SrcEClass.allInstances()->exists(c|op.name=c.name+'@'+p.name or SrcEAttribute.allInstances()->exists(at|op.name=at.name+'@'+c.name+'@'+p.name) or SrcEReference.allInstances()->exists(ref|op.name=ref.name+'@'+c.name+'@'+p.name)) or SrcEEnum.allInstances()->exists(en|op.name=en.name+'@'+p.name or SrcEEnumLiteral.allInstances()->exists(enl|op.name=enl.name+'@'+en.name+'@'+p.name))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
MetamodelEqPackages;0.0;0.03;0.03;0.515;0.030000000000000027;0.0;0.020618556701030927;0.03;0.1732050807568877;0.0;2.010204081632653;0.03;0.03;0.0;0.0;0.015228426395939087;0.09278350515463918;0.5
EnumLitConstant;-0.03896103896103896;0.0;0.92;0.0;0.0;-0.0391644908616188;0.0;0.0;0.0;-0.04034576548024157;-0.05102040816326531;0.0;0.0;0.014822134387351778;0.0;0.8518518518518519;0.0;0.0
ClassEqSuperTypes;0.49238578680203043;0.3333333333333333;0.98;0.6666666666666666;1.0;0.49743589743589745;1.0;0.3333333333333333;0.5773502691896258;0.5714886933258843;1.0;0.01;0.8443441408682704;0.005128205128205128;0.5711521912439624;0.9607843137254902;0.5;1.0
AttEqSpecificDefaultValue;0.7950819672131147;0.6666666666666666;0.99;0.8333333333333333;1.0;0.7967145790554415;2.0;0.6666666666666666;0.8164965809277261;0.8123201004396181;2.0;0.02;0.9409276309341399;0.01020408163265306;0.8119801067479333;0.9801980198019802;4.0;1.0
EqLowerBound;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.03;1.0;0.0;0.9996564754379937;1.0;1.0;1.0
AttEqIsId;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.03;1.0;0.0;0.9996564754379937;1.0;1.0;1.0
EqIsOrdered;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.03;1.0;0.0;0.9996564754379937;1.0;1.0;1.0
Initialize;0.0;0.03;0.03;0.515;0.030000000000000027;0.0;0.020618556701030927;0.03;0.1732050807568877;0.0;2.010204081632653;0.03;0.03;0.0;0.0;0.015228426395939087;0.09278350515463918;0.5
EnumLitList;-0.03896103896103896;0.0;0.92;0.0;0.0;-0.0391644908616188;0.0;0.0;0.0;-0.04034576548024157;-0.05102040816326531;0.0;0.0;0.014822134387351778;0.0;0.8518518518518519;0.0;0.0
RefEqOpposite;0.49238578680203043;0.3333333333333333;0.98;0.6666666666666666;1.0;0.49743589743589745;1.0;0.3333333333333333;0.5773502691896258;0.5714886933258843;1.0;0.01;0.8443441408682704;0.005128205128205128;0.5711521912439624;0.9607843137254902;0.5;1.0
EnumLiteral2Operation;-0.03896103896103896;0.0;0.92;0.0;0.0;-0.0391644908616188;0.0;0.0;0.0;-0.04034576548024157;-0.05102040816326531;0.0;0.0;0.014822134387351778;0.0;0.8518518518518519;0.0;0.0
Package2Operation;0.0;0.03;0.03;0.515;0.030000000000000027;0.0;0.020618556701030927;0.03;0.1732050807568877;0.0;2.010204081632653;0.03;0.03;0.0;0.0;0.015228426395939087;0.09278350515463918;0.5
ClassEqReferences;0.49238578680203043;0.3333333333333333;0.98;0.6666666666666666;1.0;0.49743589743589745;1.0;0.3333333333333333;0.5773502691896258;0.5714886933258843;1.0;0.01;0.8443441408682704;0.005128205128205128;0.5711521912439624;0.9607843137254902;0.5;1.0
EmptyList;0.0;0.03;0.03;0.515;0.030000000000000027;0.0;0.020618556701030927;0.03;0.1732050807568877;0.0;2.010204081632653;0.03;0.03;0.0;0.0;0.015228426395939087;0.09278350515463918;0.5
NamedElList;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.03;1.0;0.0;0.9996564754379937;1.0;1.0;1.0
Attribute2Operation;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.03;1.0;0.0;0.9996564754379937;1.0;1.0;1.0
NamedElConstant;0.0;0.03;0.03;0.515;0.030000000000000027;0.0;0.020618556701030927;0.03;0.1732050807568877;0.0;2.010204081632653;0.03;0.03;0.0;0.0;0.015228426395939087;0.09278350515463918;0.5
EnumEqMetaAux;0.1618075801749271;0.11538461538461539;0.77;0.5576923076923077;0.11538461538461542;0.20045146726862303;0.08695652173913043;0.11538461538461539;0.3396831102433787;0.2966907087948163;2.7653061224489797;0.03;0.4376481977803542;0.0;0.29665106302267535;0.6260162601626016;0.391304347826087;0.8083333333333333
Class2Sort;0.49238578680203043;0.3333333333333333;0.98;0.6666666666666666;1.0;0.49743589743589745;1.0;0.3333333333333333;0.5773502691896258;0.5714886933258843;1.0;0.01;0.8443441408682704;0.005128205128205128;0.5711521912439624;0.9607843137254902;0.5;1.0
createSort;0.0;0.0;0.97;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.941747572815534;0.0;0.0
ClassEqAttributes;0.49238578680203043;0.3333333333333333;0.98;0.6666666666666666;1.0;0.49743589743589745;1.0;0.3333333333333333;0.5773502691896258;0.5714886933258843;1.0;0.01;0.8443441408682704;0.005128205128205128;0.5711521912439624;0.9607843137254902;0.5;1.0
EqIsUnique;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.03;1.0;0.0;0.9996564754379937;1.0;1.0;1.0
