1 : token_ratio--0.0465  byte_ratio--0.0524
10 : token_ratio--0.0417  byte_ratio--0.0494
17 : token_ratio--0.0444  byte_ratio--0.0498
18 : token_ratio--0.0400  byte_ratio--0.0467
21 : token_ratio--0.0444  byte_ratio--0.0509
27 : token_ratio--0.0323  byte_ratio--0.0372
29 : token_ratio--0.0526  byte_ratio--0.0601
31 : token_ratio--0.0588  byte_ratio--0.0640
36 : token_ratio--0.0625  byte_ratio--0.0790
4 : token_ratio--0.0833  byte_ratio--0.0948
41 : token_ratio--0.0392  byte_ratio--0.0442
45 : token_ratio--0.0370  byte_ratio--0.0413
46 : token_ratio--0.0690  byte_ratio--0.0744
50 : token_ratio--0.1333  byte_ratio--0.1342
60 : token_ratio--0.0588  byte_ratio--0.0686
71 : token_ratio--0.0400  byte_ratio--0.0491
8 : token_ratio--0.0541  byte_ratio--0.0561
85 : token_ratio--0.0351  byte_ratio--0.0422
94 : token_ratio--0.0435  byte_ratio--0.0482
95 : token_ratio--0.0392  byte_ratio--0.0435
