10 : token_ratio--0.0625  byte_ratio--0.0845
24 : token_ratio--0.1818  byte_ratio--0.2151
28 : token_ratio--0.0588  byte_ratio--0.0614
29 : token_ratio--0.0526  byte_ratio--0.0559
33 : token_ratio--0.0750  byte_ratio--0.1039
4 : token_ratio--0.0833  byte_ratio--0.0883
45 : token_ratio--0.0370  byte_ratio--0.0384
59 : token_ratio--0.1081  byte_ratio--0.1321
6 : token_ratio--0.1176  byte_ratio--0.0955
60 : token_ratio--0.0882  byte_ratio--0.1328
67 : token_ratio--0.0714  byte_ratio--0.1060
78 : token_ratio--0.1081  byte_ratio--0.1011
87 : token_ratio--0.0909  byte_ratio--0.1206
89 : token_ratio--0.0612  byte_ratio--0.1014
91 : token_ratio--0.1176  byte_ratio--0.1186
93 : token_ratio--0.0857  byte_ratio--0.1180
