11 : token_ratio--0.0444  byte_ratio--0.0488
13 : token_ratio--0.3333  byte_ratio--0.2128
16 : token_ratio--0.0541  byte_ratio--0.0520
19 : token_ratio--0.0667  byte_ratio--0.0787
2 : token_ratio--0.0500  byte_ratio--0.0517
30 : token_ratio--0.0952  byte_ratio--0.1098
34 : token_ratio--0.0476  byte_ratio--0.0526
38 : token_ratio--0.0556  byte_ratio--0.0633
42 : token_ratio--0.0645  byte_ratio--0.0676
43 : token_ratio--0.2857  byte_ratio--0.1874
44 : token_ratio--0.0541  byte_ratio--0.0595
48 : token_ratio--0.0800  byte_ratio--0.0904
5 : token_ratio--0.0299  byte_ratio--0.0320
50 : token_ratio--0.1333  byte_ratio--0.1288
59 : token_ratio--0.0541  byte_ratio--0.0548
69 : token_ratio--0.1176  byte_ratio--0.1115
70 : token_ratio--0.0625  byte_ratio--0.0609
74 : token_ratio--0.0690  byte_ratio--0.0652
76 : token_ratio--0.1538  byte_ratio--0.1459
8 : token_ratio--0.0541  byte_ratio--0.0539
81 : token_ratio--0.0645  byte_ratio--0.0681
84 : token_ratio--0.0645  byte_ratio--0.0682
93 : token_ratio--0.0571  byte_ratio--0.0614
