10 : token_ratio--0.0417  byte_ratio--0.0459
24 : token_ratio--0.0909  byte_ratio--0.0907
28 : token_ratio--0.0588  byte_ratio--0.0614
29 : token_ratio--0.0526  byte_ratio--0.0559
33 : token_ratio--0.0500  byte_ratio--0.0498
4 : token_ratio--0.0833  byte_ratio--0.0883
45 : token_ratio--0.0370  byte_ratio--0.0384
59 : token_ratio--0.0541  byte_ratio--0.0532
6 : token_ratio--0.1176  byte_ratio--0.0955
60 : token_ratio--0.0588  byte_ratio--0.0638
67 : token_ratio--0.0476  byte_ratio--0.0510
78 : token_ratio--0.0541  byte_ratio--0.0509
87 : token_ratio--0.0606  byte_ratio--0.0651
89 : token_ratio--0.0408  byte_ratio--0.0426
91 : token_ratio--0.1176  byte_ratio--0.1186
93 : token_ratio--0.0571  byte_ratio--0.0596
