10 : token_ratio--0.1034  byte_ratio--0.1026
31 : token_ratio--0.2143  byte_ratio--0.1750
33 : token_ratio--0.3333  byte_ratio--0.2943
38 : token_ratio--0.2143  byte_ratio--0.1910
6 : token_ratio--0.1579  byte_ratio--0.1407
65 : token_ratio--0.1579  byte_ratio--0.1303
68 : token_ratio--0.1200  byte_ratio--0.1238
80 : token_ratio--0.1304  byte_ratio--0.1218
83 : token_ratio--0.1765  byte_ratio--0.1832
88 : token_ratio--0.3333  byte_ratio--0.2500
