1 : token_ratio--0.0698  byte_ratio--0.0627
10 : token_ratio--0.0625  byte_ratio--0.0605
11 : token_ratio--0.0667  byte_ratio--0.0600
12 : token_ratio--0.0909  byte_ratio--0.0882
14 : token_ratio--0.2308  byte_ratio--0.1760
15 : token_ratio--0.2000  byte_ratio--0.1741
16 : token_ratio--0.0811  byte_ratio--0.0642
17 : token_ratio--0.0667  byte_ratio--0.0599
18 : token_ratio--0.0600  byte_ratio--0.0540
19 : token_ratio--0.1000  byte_ratio--0.0957
2 : token_ratio--0.0750  byte_ratio--0.0644
20 : token_ratio--0.0811  byte_ratio--0.0830
21 : token_ratio--0.0667  byte_ratio--0.0615
22 : token_ratio--0.0638  byte_ratio--0.0565
23 : token_ratio--0.1364  byte_ratio--0.1191
24 : token_ratio--0.1364  byte_ratio--0.1194
25 : token_ratio--0.0682  byte_ratio--0.0650
26 : token_ratio--0.0968  byte_ratio--0.0843
27 : token_ratio--0.0484  byte_ratio--0.0436
28 : token_ratio--0.0882  byte_ratio--0.0797
29 : token_ratio--0.0789  byte_ratio--0.0715
3 : token_ratio--0.1111  byte_ratio--0.1100
30 : token_ratio--0.1429  byte_ratio--0.1369
31 : token_ratio--0.0882  byte_ratio--0.0770
32 : token_ratio--0.0652  byte_ratio--0.0573
33 : token_ratio--0.0750  byte_ratio--0.0653
34 : token_ratio--0.0714  byte_ratio--0.0691
35 : token_ratio--0.1364  byte_ratio--0.1178
36 : token_ratio--0.0938  byte_ratio--0.0931
37 : token_ratio--0.0938  byte_ratio--0.0812
38 : token_ratio--0.0833  byte_ratio--0.0789
39 : token_ratio--0.0857  byte_ratio--0.0795
4 : token_ratio--0.1250  byte_ratio--0.1135
40 : token_ratio--0.3333  byte_ratio--0.2425
41 : token_ratio--0.0588  byte_ratio--0.0526
42 : token_ratio--0.0968  byte_ratio--0.0875
43 : token_ratio--0.4286  byte_ratio--0.2370
44 : token_ratio--0.0811  byte_ratio--0.0739
45 : token_ratio--0.0556  byte_ratio--0.0496
46 : token_ratio--0.1034  byte_ratio--0.0878
47 : token_ratio--0.3750  byte_ratio--0.3037
48 : token_ratio--0.1200  byte_ratio--0.1132
49 : token_ratio--0.0857  byte_ratio--0.0824
5 : token_ratio--0.0448  byte_ratio--0.0393
50 : token_ratio--0.2000  byte_ratio--0.1598
51 : token_ratio--0.0517  byte_ratio--0.0487
52 : token_ratio--0.0536  byte_ratio--0.0508
53 : token_ratio--0.0857  byte_ratio--0.0778
54 : token_ratio--0.0556  byte_ratio--0.0505
55 : token_ratio--0.0652  byte_ratio--0.0614
56 : token_ratio--0.2143  byte_ratio--0.1622
57 : token_ratio--0.0857  byte_ratio--0.0739
58 : token_ratio--0.0732  byte_ratio--0.0691
59 : token_ratio--0.0811  byte_ratio--0.0683
6 : token_ratio--0.1765  byte_ratio--0.1198
60 : token_ratio--0.0882  byte_ratio--0.0829
61 : token_ratio--0.0909  byte_ratio--0.0757
62 : token_ratio--0.0545  byte_ratio--0.0480
63 : token_ratio--0.2000  byte_ratio--0.2040
64 : token_ratio--0.0789  byte_ratio--0.0723
65 : token_ratio--0.1071  byte_ratio--0.0913
66 : token_ratio--0.0811  byte_ratio--0.0673
67 : token_ratio--0.0714  byte_ratio--0.0658
68 : token_ratio--0.1364  byte_ratio--0.1118
69 : token_ratio--0.1765  byte_ratio--0.1404
7 : token_ratio--0.1111  byte_ratio--0.0948
70 : token_ratio--0.0938  byte_ratio--0.0759
71 : token_ratio--0.0600  byte_ratio--0.0571
72 : token_ratio--0.0857  byte_ratio--0.0832
73 : token_ratio--0.0698  byte_ratio--0.0651
74 : token_ratio--0.1034  byte_ratio--0.0837
75 : token_ratio--0.1875  byte_ratio--0.1750
76 : token_ratio--0.2308  byte_ratio--0.1828
77 : token_ratio--0.0789  byte_ratio--0.0725
78 : token_ratio--0.0811  byte_ratio--0.0651
79 : token_ratio--0.1667  byte_ratio--0.1431
8 : token_ratio--0.0811  byte_ratio--0.0659
80 : token_ratio--0.1250  byte_ratio--0.1213
81 : token_ratio--0.0968  byte_ratio--0.0903
82 : token_ratio--0.2308  byte_ratio--0.1661
83 : token_ratio--0.0476  byte_ratio--0.0439
84 : token_ratio--0.0968  byte_ratio--0.0838
85 : token_ratio--0.0526  byte_ratio--0.0505
86 : token_ratio--0.0492  byte_ratio--0.0450
87 : token_ratio--0.0909  byte_ratio--0.0854
88 : token_ratio--0.0500  byte_ratio--0.0467
89 : token_ratio--0.0612  byte_ratio--0.0543
9 : token_ratio--0.0667  byte_ratio--0.0594
90 : token_ratio--0.0938  byte_ratio--0.0946
91 : token_ratio--0.1765  byte_ratio--0.1546
92 : token_ratio--0.0698  byte_ratio--0.0648
93 : token_ratio--0.0857  byte_ratio--0.0770
94 : token_ratio--0.0652  byte_ratio--0.0571
95 : token_ratio--0.0588  byte_ratio--0.0528
96 : token_ratio--0.0789  byte_ratio--0.0737
97 : token_ratio--0.0811  byte_ratio--0.0664
98 : token_ratio--0.1154  byte_ratio--0.1072
99 : token_ratio--0.0500  byte_ratio--0.0490
