1 : token_ratio--0.3333  byte_ratio--0.2634
10 : token_ratio--0.1034  byte_ratio--0.1058
15 : token_ratio--0.1667  byte_ratio--0.1399
19 : token_ratio--0.1500  byte_ratio--0.1413
20 : token_ratio--0.1500  byte_ratio--0.1517
24 : token_ratio--0.2500  byte_ratio--0.2566
28 : token_ratio--0.2500  byte_ratio--0.2177
36 : token_ratio--0.1429  byte_ratio--0.1144
47 : token_ratio--0.1154  byte_ratio--0.0636
51 : token_ratio--0.3750  byte_ratio--0.2600
56 : token_ratio--0.1579  byte_ratio--0.1364
60 : token_ratio--0.1765  byte_ratio--0.1679
80 : token_ratio--0.1304  byte_ratio--0.1233
82 : token_ratio--0.4286  byte_ratio--0.2914
87 : token_ratio--0.1579  byte_ratio--0.1370
88 : token_ratio--0.3333  byte_ratio--0.2516
92 : token_ratio--0.1071  byte_ratio--0.0734
93 : token_ratio--0.0811  byte_ratio--0.0795
94 : token_ratio--0.1429  byte_ratio--0.1369
97 : token_ratio--0.1500  byte_ratio--0.1386
