1 : token_ratio--0.0465  byte_ratio--0.0524
10 : token_ratio--0.0417  byte_ratio--0.0494
17 : token_ratio--0.0444  byte_ratio--0.0498
18 : token_ratio--0.0400  byte_ratio--0.0467
21 : token_ratio--0.0444  byte_ratio--0.0509
27 : token_ratio--0.0323  byte_ratio--0.0372
28 : token_ratio--0.0588  byte_ratio--0.0660
29 : token_ratio--0.0526  byte_ratio--0.0601
31 : token_ratio--0.0588  byte_ratio--0.0640
36 : token_ratio--0.0625  byte_ratio--0.0790
41 : token_ratio--0.0392  byte_ratio--0.0442
45 : token_ratio--0.0370  byte_ratio--0.0413
46 : token_ratio--0.0690  byte_ratio--0.0744
48 : token_ratio--0.0800  byte_ratio--0.0942
49 : token_ratio--0.0571  byte_ratio--0.0686
51 : token_ratio--0.0345  byte_ratio--0.0395
60 : token_ratio--0.0588  byte_ratio--0.0686
68 : token_ratio--0.0909  byte_ratio--0.0908
71 : token_ratio--0.0400  byte_ratio--0.0491
8 : token_ratio--0.0541  byte_ratio--0.0561
81 : token_ratio--0.0645  byte_ratio--0.0710
83 : token_ratio--0.0317  byte_ratio--0.0372
84 : token_ratio--0.0645  byte_ratio--0.0711
85 : token_ratio--0.0351  byte_ratio--0.0422
92 : token_ratio--0.0465  byte_ratio--0.0533
94 : token_ratio--0.0435  byte_ratio--0.0482
95 : token_ratio--0.0392  byte_ratio--0.0435
96 : token_ratio--0.0526  byte_ratio--0.0604
